jobId,title,category,company,location,salary,listing_time,url
74078129,"WEB PROGRAMMER (PROG - JS)",Developer/Programmer,"PT Antarmitra Sembada","Jakarta Barat",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74078129?type=standard&ref=search-standalone&origin=cardTitle
74077614,"Customer Engineer (Onsite)","Administrasi Jaringan & Sistem","PT Nusantara Compnet Integrator","Jakarta Barat",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74077614?type=standout&ref=search-standalone&origin=cardTitle
74077517,"(JV2402003) IT Data Center. Network & Security Section Head - Jakarta",Keamanan,"PT Asuransi Bintang. Tbk","Jakarta Selatan",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74077517?type=standard&ref=search-standalone&origin=cardTitle
74114818,"Business Analyst","Analis Bisnis/Sistem","PT Xtremax Teknologi Indonesia",Bandung,,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74114818?type=standard&ref=search-standalone&origin=cardTitle
74076783,"IT Senior Staff","Meja Bantuan & Dukungan IT","PT Mitsui Indonesia","Jakarta Pusat",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74076783?type=standout&ref=search-standalone&origin=cardTitle
74076425,"IT PROGRAMMER",Developer/Programmer,,"Jakarta Raya","Rp 7.000.000 – Rp 8.000.000 per month","17 hari yang lalu",https://www.jobstreet.co.id/id/job/74076425?type=standout&ref=search-standalone&origin=cardTitle
74076350,"SAP ABAP - IT Solutions (A-103881)","Analis Bisnis/Sistem","RGF HR Agent Indonesia","Jakarta Selatan","Rp 20.000.000 – Rp 30.000.000 per month","17 hari yang lalu",https://www.jobstreet.co.id/id/job/74076350?type=standard&ref=search-standalone&origin=cardTitle
74076271,"IT HELPDESK","Meja Bantuan & Dukungan IT",,"Jakarta Raya","Rp 5.000.000 – Rp 6.000.000 per month","17 hari yang lalu",https://www.jobstreet.co.id/id/job/74076271?type=standout&ref=search-standalone&origin=cardTitle
74076146,"Sr. Supervisor PMR- MIS & Technical",Developer/Programmer,"PT Amman Mineral Nusa Tenggara",Sumbawa,,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74076146?type=standout&ref=search-standalone&origin=cardTitle
74075886,"STAFF IT","Administrasi Jaringan & Sistem","PT Sumatra Palm Raya",Medan,,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74075886?type=standard&ref=search-standalone&origin=cardTitle
74075440,"IT Consultant","Teknik – Perangkat Lunak","Genexis Technologies Limited",Indonesia,"$45.000 – $60.000 per month (HKD)","17 hari yang lalu",https://www.jobstreet.co.id/id/job/74075440?type=standout&ref=search-standalone&origin=cardTitle
74075355,"IT Administration Staff","Pengembangan & Administrasi Database","Mitra Tours And Travel","Jakarta Selatan",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74075355?type=standout&ref=search-standalone&origin=cardTitle
74074920,"IT Infrastructure Dept. Head","Administrasi Jaringan & Sistem","FIBERSTAR (PT. Mega Akses Persada)","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74074920?type=standard&ref=search-standalone&origin=cardTitle
74072941,"Data Analitics","Pengembangan & Administrasi Database","PT Kinarya Alihdaya Mandiri","Jakarta Selatan",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74072941?type=standard&ref=search-standalone&origin=cardTitle
74103878,"Python Developer",Developer/Programmer,"PT Indocyber Global Teknologi","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74103878?type=standard&ref=search-standalone&origin=cardTitle
74103734,"Flutter Developer",Developer/Programmer,"PT Indocyber Global Teknologi","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74103734?type=standard&ref=search-standalone&origin=cardTitle
74103898,"Golang Developer","Teknik – Perangkat Lunak","PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH)","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74103898?type=standard&ref=search-standalone&origin=cardTitle
74072738,"Senior Associate - Consulting - SAP (Talent Pool)",Konsultan,"PwC Indonesia","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74072738?type=standard&ref=search-standalone&origin=cardTitle
74069612,"Mobile Platform Engineer - Junior or Senior Consultant","Teknik – Perangkat Lunak","PT Ernst & Young Indonesia","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74069612?type=standard&ref=search-standalone&origin=cardTitle
74128502,"Backend Engineer (Remote. Flexi Schedule)","Teknik – Perangkat Lunak",Boo,"Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74128502?type=standard&ref=search-standalone&origin=cardTitle
74064854,"Teknisi Komputer & CCTV","Meja Bantuan & Dukungan IT","CV. Bali Teknik Utama",Mengwi,,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74064854?type=standard&ref=search-standalone&origin=cardTitle
74064952,PROGAMMER,Developer/Programmer,"PT Nusa Unggul Sarana Adi Cipta","Jawa Timur",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74064952?type=standard&ref=search-standalone&origin=cardTitle
74064709,"IT OPERASIONAL",Manajemen,"PT Nusa Unggul Sarana Adi Cipta","Jawa Timur",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74064709?type=standard&ref=search-standalone&origin=cardTitle
74064768,"IT SISTEM KEAMANAN JARINGAN",Manajemen,"PT Nusa Unggul Sarana Adi Cipta","Jawa Timur",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74064768?type=standard&ref=search-standalone&origin=cardTitle
74064838,"Security Engineer - Blue Team",Keamanan,Kredivo,"Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74064838?type=standard&ref=search-standalone&origin=cardTitle
74064664,"Security Engineer - Red Team",Keamanan,Kredivo,"Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74064664?type=standard&ref=search-standalone&origin=cardTitle
74062541,"Backend Developer",Developer/Programmer,"PT Logique Digital Indonesia","Jakarta Selatan","Rp 12.000.000 – Rp 18.000.000 per month","17 hari yang lalu",https://www.jobstreet.co.id/id/job/74062541?type=standard&ref=search-standalone&origin=cardTitle
74062472,"Head of IT Security",Keamanan,"PT PFI Mega Life Insurance","Jakarta Selatan",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74062472?type=standout&ref=search-standalone&origin=cardTitle
74062134,"Web Administrator","Pengembangan & Produksi Web","PT Agrata Teknologi Indonesia",Depok,,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74062134?type=standard&ref=search-standalone&origin=cardTitle
74062033,"Web Developer Specialist",Developer/Programmer,"PT Cahaya Berkat Sempurna","Jakarta Pusat",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74062033?type=standout&ref=search-standalone&origin=cardTitle
74063062,"Cloud Engineer","Administrasi Jaringan & Sistem","IlmuOne Data","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74063062?type=standard&ref=search-standalone&origin=cardTitle
74061984,Developer,Developer/Programmer,"PT Intersys Optima Nusantara","Jakarta Utara",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74061984?type=standard&ref=search-standalone&origin=cardTitle
74061597,"IT Infrastructure Specialist","Administrasi Jaringan & Sistem","PT Bussan Auto Finance (BAF)","Jakarta Selatan",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74061597?type=standout&ref=search-standalone&origin=cardTitle
74061593,"Javascript Developer",Developer/Programmer,"PT Intersolusi Teknologi Asia",Bandung,"Rp 5.000.000 – Rp 7.500.000 per month","17 hari yang lalu",https://www.jobstreet.co.id/id/job/74061593?type=standout&ref=search-standalone&origin=cardTitle
74061512,"Customer Support Specialist","Meja Bantuan & Dukungan IT","MGE Content and Commerce Partner","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74061512?type=standout&ref=search-standalone&origin=cardTitle
74061391,"IT Business Analyst","Analis Bisnis/Sistem","PT Sinergi Mitrajaya Abadi","Jakarta Selatan","Rp 6.100.000 – Rp 9.000.000 per month","17 hari yang lalu",https://www.jobstreet.co.id/id/job/74061391?type=standout&ref=search-standalone&origin=cardTitle
74061201,"Third 3rd Party Management Leader",Telekomunikasi,"PT. Elabram Systems","Jakarta Raya","Rp 15.000.000 – Rp 22.000.000 per month","17 hari yang lalu",https://www.jobstreet.co.id/id/job/74061201?type=standard&ref=search-standalone&origin=cardTitle
74061055,"IT Support & Network Staff","Administrasi Jaringan & Sistem","PT ADR Agro","Sumatera Utara",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74061055?type=standard&ref=search-standalone&origin=cardTitle
74060643,"SAP ABAP/FICO Consultant",Konsultan,"Nobility Placement Services Pte. Ltd.","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74060643?type=standard&ref=search-standalone&origin=cardTitle
74060509,"IT Business Enablement Specialist","Analis Bisnis/Sistem","PT Bussan Auto Finance (BAF)","Jakarta Selatan",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74060509?type=standard&ref=search-standalone&origin=cardTitle
74059519,"Technical Engineering Telecommunication",Telekomunikasi,"PT Mitra Karsa Utama",Bali,,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74059519?type=standout&ref=search-standalone&origin=cardTitle
74059114,"Technical Lead Java",Developer/Programmer,"PT Inovasi Daya Solusi","Jakarta Selatan",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74059114?type=standout&ref=search-standalone&origin=cardTitle
74059094,"Full-Stack Java Web Developer",Developer/Programmer,"Next TI","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74059094?type=standout&ref=search-standalone&origin=cardTitle
74058958,"IT Application Support","Analis Bisnis/Sistem","PT Sinergi Mitrajaya Abadi","Jakarta Pusat","Rp 5.500.000 – Rp 7.000.000 per month","17 hari yang lalu",https://www.jobstreet.co.id/id/job/74058958?type=standout&ref=search-standalone&origin=cardTitle
74058921,"IT Developer (CODE: ITD)",Developer/Programmer,"PT Uangel Indonesia","Jakarta Selatan","Rp 8.000.000 – Rp 12.000.000 per month","17 hari yang lalu",https://www.jobstreet.co.id/id/job/74058921?type=standout&ref=search-standalone&origin=cardTitle
74058917,"Software Quality Assurance","Uji Coba & Penjaminan Mutu","PT. Semesta Arus Teknologi","Jakarta Selatan","Rp 5.500.000 – Rp 6.500.000 per month","17 hari yang lalu",https://www.jobstreet.co.id/id/job/74058917?type=standout&ref=search-standalone&origin=cardTitle
74058800,"IT Project Development Analyst","Analis Bisnis/Sistem","PT Mandiri Tunas Finance","Jakarta Pusat",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74058800?type=standard&ref=search-standalone&origin=cardTitle
74058698,"AX Functional Consultant",Konsultan,"Technosoft Group","Jakarta Barat",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74058698?type=standout&ref=search-standalone&origin=cardTitle
74058613,"Data Analisis atau Kataloger","Pengembangan & Administrasi Database","PT Duraquipt Cemerlang",Cinere,,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74058613?type=standout&ref=search-standalone&origin=cardTitle
74058511,"Junior Data Analyst","Analis Bisnis/Sistem","PT. Salam Pacific Indonesia Lines",Surabaya,,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74058511?type=standard&ref=search-standalone&origin=cardTitle
74058486,"Java Developer",Developer/Programmer,,"Jakarta Selatan",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74058486?type=standard&ref=search-standalone&origin=cardTitle
74058465,"PRESALES STAFF","Penjualan – Pra & Pasca","PT Arisma Data Setia","Jakarta Barat",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74058465?type=standout&ref=search-standalone&origin=cardTitle
74058439,"IT Software Dev. Officer",Developer/Programmer,,Tangerang,,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74058439?type=standout&ref=search-standalone&origin=cardTitle
74058184,"Network Engineer - Global Station","Teknik – Jaringan","PT Toyota Tsusho Systems Indonesia","Jakarta Pusat",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74058184?type=standout&ref=search-standalone&origin=cardTitle
74057977,"IT Security Analyst L2",Keamanan,"PT Astra Graphia Information Technology (AGIT)","Jakarta Selatan",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74057977?type=standout&ref=search-standalone&origin=cardTitle
74057963,"Database Administrator","Pengembangan & Administrasi Database","PT. Metrodata Electronics. Tbk","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74057963?type=standard&ref=search-standalone&origin=cardTitle
74057850,"Business Analyst (Internship)","Analis Bisnis/Sistem","PT Phincon","Jakarta Selatan",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74057850?type=standout&ref=search-standalone&origin=cardTitle
74093224,"Admin Bank","Meja Bantuan & Dukungan IT","Peluang Kerjaku","Kecamatan Tangerang",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74093224?type=standard&ref=search-standalone&origin=cardTitle
74057856,"Junior Power Platform Technical Consultant",Developer/Programmer,"PT Astra Graphia Information Technology (AGIT)","Jakarta Utara",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74057856?type=standout&ref=search-standalone&origin=cardTitle
74063186,"Staff IT","Meja Bantuan & Dukungan IT","Tavern Group","Jawa Tengah",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74063186?type=standard&ref=search-standalone&origin=cardTitle
74063158,"Android Developer",Developer/Programmer,"PT Indocyber Global Teknologi","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74063158?type=standard&ref=search-standalone&origin=cardTitle
74063181,"Back end developer (Java & .Net)","Teknik – Perangkat Lunak","PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH)","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74063181?type=standard&ref=search-standalone&origin=cardTitle
74063169,"ETL Cloud Developer","Teknik – Perangkat Lunak","PT Indocyber Global Teknologi","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74063169?type=standard&ref=search-standalone&origin=cardTitle
74063127,"Middle IT QA Automation","Uji Coba & Penjaminan Mutu","PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH)","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74063127?type=standard&ref=search-standalone&origin=cardTitle
74063306,"Tester Automation Engineer","Uji Coba & Penjaminan Mutu","PT Indocyber Global Teknologi","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74063306?type=standard&ref=search-standalone&origin=cardTitle
74063439,"iOS Developer",Developer/Programmer,"PT Indocyber Global Teknologi","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74063439?type=standard&ref=search-standalone&origin=cardTitle
74063424,"Full Stack Developer",Developer/Programmer,"PT Indocyber Global Teknologi","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74063424?type=standard&ref=search-standalone&origin=cardTitle
74060246,"Database Administrator","Pengembangan & Administrasi Database","PT Indocyber Global Teknologi","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74060246?type=standard&ref=search-standalone&origin=cardTitle
74059830,"RPA Developer","Teknik – Perangkat Lunak","PT Indocyber Global Teknologi","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74059830?type=standard&ref=search-standalone&origin=cardTitle
74059812,"SQL Database Developer","Pengembangan & Administrasi Database","PT Indocyber Global Teknologi","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74059812?type=standard&ref=search-standalone&origin=cardTitle
74063047,"Oracle Developer",Developer/Programmer,"PT Indocyber Global Teknologi","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74063047?type=standard&ref=search-standalone&origin=cardTitle
74063339,"Presales Consultant","Penjualan – Pra & Pasca","Juke Solutions","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74063339?type=standard&ref=search-standalone&origin=cardTitle
74063017,".NET Fullstack Developer (Leasing Industry)","Teknik – Perangkat Lunak","PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH)","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74063017?type=standard&ref=search-standalone&origin=cardTitle
74063143,"IT Business System Analyst","Analis Bisnis/Sistem","PT Indocyber Global Teknologi","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74063143?type=standard&ref=search-standalone&origin=cardTitle
74059903,"Java Developer",Developer/Programmer,"PT Indocyber Global Teknologi","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74059903?type=standard&ref=search-standalone&origin=cardTitle
74060104,"ERP Functional/ SAP Business One",Developer/Programmer,"PT Indocyber Global Teknologi","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74060104?type=standard&ref=search-standalone&origin=cardTitle
74060112,".Net Developer - Full Onsite","Teknik – Perangkat Lunak","PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH)","Kecamatan Tangerang",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74060112?type=standard&ref=search-standalone&origin=cardTitle
74057659,"Java Programmer",Developer/Programmer,"PT Collega Inti Pratama","Jakarta Selatan",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74057659?type=standout&ref=search-standalone&origin=cardTitle
74057586,"FUNCTIONAL CONSULTANT (IT IMPLEMENTOR)",Konsultan,"PT Collega Inti Pratama","Jakarta Selatan",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74057586?type=standout&ref=search-standalone&origin=cardTitle
74057268,"IT Project Manager (for banking industry)","Manajemen Program & Proyek","PT Simian Technologies","Jakarta Pusat",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74057268?type=standout&ref=search-standalone&origin=cardTitle
74057147,"Senior Help Desk Specialist","Meja Bantuan & Dukungan IT","PT Surya Ekspress Mulia",Batam,"Rp 6.000.000 – Rp 8.000.000 per month","17 hari yang lalu",https://www.jobstreet.co.id/id/job/74057147?type=standout&ref=search-standalone&origin=cardTitle
74057056,"Help Desk Specialist","Meja Bantuan & Dukungan IT","PT Surya Ekspress Mulia",Batam,"Rp 4.000.000 – Rp 5.500.000 per month","17 hari yang lalu",https://www.jobstreet.co.id/id/job/74057056?type=standout&ref=search-standalone&origin=cardTitle
74056819,"Software Engineer","Teknik – Perangkat Lunak","PT Astra Graphia Information Technology (AGIT)","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74056819?type=standout&ref=search-standalone&origin=cardTitle
74056798,"PHP Developer (for banking industry)",Developer/Programmer,"PT Simian Technologies","Jakarta Pusat",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74056798?type=standout&ref=search-standalone&origin=cardTitle
74056733,Programmer,Developer/Programmer,"PT THAMARGA JAYA SEJAHTERA",Surabaya,,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74056733?type=standout&ref=search-standalone&origin=cardTitle
74056666,"Net Developer (for banking industry)",Developer/Programmer,"PT Simian Technologies","Jakarta Pusat",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74056666?type=standout&ref=search-standalone&origin=cardTitle
74056389,"IT Staff","Meja Bantuan & Dukungan IT","PT JAS AERO - ENGINEERING SERVICES",Cengkareng,,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74056389?type=standard&ref=search-standalone&origin=cardTitle
74056294,"Data Center Facility Engineer","Administrasi Jaringan & Sistem","PRO-MATRIX PTE LTD","Cikarang Selatan",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74056294?type=standout&ref=search-standalone&origin=cardTitle
74056276,"IT Supervisor - Rhapsody Management System","Administrasi Jaringan & Sistem",,"Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74056276?type=standard&ref=search-standalone&origin=cardTitle
74056194,"SAP ABAP","Pengembangan & Administrasi Database","PT Glico Wings","Jakarta Selatan",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74056194?type=standard&ref=search-standalone&origin=cardTitle
74055966,"Technical Operations","Administrasi Jaringan & Sistem","PT Data Impian Bangsa","Jakarta Selatan",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74055966?type=standout&ref=search-standalone&origin=cardTitle
73549358,"IT Coordinator","Pemimpin Tim","CIPUTRA GROUP","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/73549358?type=standout&ref=search-standalone&origin=cardTitle
74055806,"SALES ENGINEER STAFF",Keamanan,"PT Secom Indonesia","Jakarta Selatan",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74055806?type=standout&ref=search-standalone&origin=cardTitle
74055638,"SAP SD CONSULTANT",Konsultan,"PT Mitra Solusi Telematika","DI Yogyakarta",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74055638?type=standout&ref=search-standalone&origin=cardTitle
74055593,"SAP functional CO",Konsultan,"PT Sumber Mitra Jaya","Jakarta Selatan",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74055593?type=standard&ref=search-standalone&origin=cardTitle
74055330,"Application Security",Keamanan,"PT Bank Multiarta Sentosa","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74055330?type=standard&ref=search-standalone&origin=cardTitle
74055300,"IT Programmer",Developer/Programmer,Farovon,"Jakarta Selatan",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74055300?type=standout&ref=search-standalone&origin=cardTitle
74055178,"Frontend Developer Intern",Developer/Programmer,wigathagroup,"Jakarta Barat",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74055178?type=standout&ref=search-standalone&origin=cardTitle
74053163,"IT Solution Architect",Arsitek,"PT. Berca Hardayaperkasa","Jakarta Pusat","Rp 7.000.000 – Rp 10.000.000 per month","17 hari yang lalu",https://www.jobstreet.co.id/id/job/74053163?type=standard&ref=search-standalone&origin=cardTitle
74053099,"Pengawas Lapangan FTTH (Pekanbaru)",Telekomunikasi,"PT. Elabram Systems",Pekanbaru,"Rp 3.500.000 – Rp 4.000.000 per month","17 hari yang lalu",https://www.jobstreet.co.id/id/job/74053099?type=standard&ref=search-standalone&origin=cardTitle
74052969,"Core Network Engineer (Fresh Graduated)","Teknik – Jaringan","PT. Elabram Systems","Jakarta Raya","Rp 10.000.000 per month","17 hari yang lalu",https://www.jobstreet.co.id/id/job/74052969?type=standard&ref=search-standalone&origin=cardTitle
74059509,"Senior Associate - Risk Assurance - IT Cybersecurity",Keamanan,"PwC Indonesia","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74059509?type=standard&ref=search-standalone&origin=cardTitle
74051697,"IT Support - Salatiga","Meja Bantuan & Dukungan IT","PT Formulatrix Indonesia",Salatiga,,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74051697?type=standout&ref=search-standalone&origin=cardTitle
74051286,"IT DATA CENTER OPERATION","Teknik – Jaringan","PT AKR Corporindo. Tbk","Jakarta Barat",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74051286?type=standard&ref=search-standalone&origin=cardTitle
74051073,"IT Data Analyst Power BI Developer",Developer/Programmer,"PT Foodex Inti Ingredients",Cikarang,,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74051073?type=standout&ref=search-standalone&origin=cardTitle
74050984,"Software Quality Assurance Manual","Uji Coba & Penjaminan Mutu","PT KOLTIVA","Jakarta Selatan",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74050984?type=standout&ref=search-standalone&origin=cardTitle
74050795,"Full Stack Developer","Teknik – Perangkat Lunak","Pt Lemo Tatagraha Mas","Jakarta Utara","Rp 5.000.000 – Rp 7.000.000 per month","17 hari yang lalu",https://www.jobstreet.co.id/id/job/74050795?type=standout&ref=search-standalone&origin=cardTitle
74050798,"IT Supervisor","Pemimpin Tim",,Banten,,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74050798?type=standard&ref=search-standalone&origin=cardTitle
74050631,"Java Developer","Teknik – Perangkat Lunak","PT IDStar Cipta Teknologi","Jakarta Selatan",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74050631?type=standout&ref=search-standalone&origin=cardTitle
74050627,"Flutter Developer",Developer/Programmer,"PT Bank Multiarta Sentosa","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74050627?type=standard&ref=search-standalone&origin=cardTitle
74050530,"ERP Consultant",Konsultan,"PT Hashmicro Solusi Indonesia","Jakarta Pusat",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74050530?type=standard&ref=search-standalone&origin=cardTitle
74050465,"IT Security Staff - Rental - Karawang (A-102544)","Administrasi Jaringan & Sistem","RGF HR Agent Indonesia",Karawang,"Rp 7.000.000 – Rp 8.000.000 per month","17 hari yang lalu",https://www.jobstreet.co.id/id/job/74050465?type=standard&ref=search-standalone&origin=cardTitle
74050190,"IT Helpdesk Staff (Surabaya)","Meja Bantuan & Dukungan IT","PT Bussan Auto Finance (BAF)",Surabaya,,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74050190?type=standout&ref=search-standalone&origin=cardTitle
73887290,"Web Developer",Developer/Programmer,"Digisolf Technology Consulting","Sumatera Utara",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/73887290?type=standout&ref=search-standalone&origin=cardTitle
74049630,"FULL-STACK DEVELOPER",Developer/Programmer,"PT Integra Solusi Mandiri","Jakarta Selatan",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74049630?type=standard&ref=search-standalone&origin=cardTitle
74049577,"Technical Operation Staff - Semarang","Meja Bantuan & Dukungan IT","PT. Bobobox Mitra Indonesia",Semarang,,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74049577?type=standout&ref=search-standalone&origin=cardTitle
74049402,"IT Monitoring","Administrasi Jaringan & Sistem","PT Bank Multiarta Sentosa","Jakarta Raya",,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74049402?type=standard&ref=search-standalone&origin=cardTitle
74049156,"Business Analyst","Analis Bisnis/Sistem","PT Pabrik Kertas Indonesia",Surabaya,,"17 hari yang lalu",https://www.jobstreet.co.id/id/job/74049156?type=standout&ref=search-standalone&origin=cardTitle
74048556,"Cloud Security Consultant","Administrasi Jaringan & Sistem","PT Sentra Paramitra","Jakarta Raya","Rp 6.000.000 – Rp 8.400.000 per month","18 hari yang lalu",https://www.jobstreet.co.id/id/job/74048556?type=standout&ref=search-standalone&origin=cardTitle
74053702,NETWORKING,"Administrasi Jaringan & Sistem","Wilmar Group",Medan,,"18 hari yang lalu",https://www.jobstreet.co.id/id/job/74053702?type=standard&ref=search-standalone&origin=cardTitle
74048110,"IT Business & System Development Analyst","Analis Bisnis/Sistem","PT Mandiri Tunas Finance","Jakarta Pusat",,"18 hari yang lalu",https://www.jobstreet.co.id/id/job/74048110?type=standard&ref=search-standalone&origin=cardTitle
74047752,"Back End Developer",Developer/Programmer,,"Jakarta Raya","Rp 5.000.000 – Rp 7.000.000 per month","18 hari yang lalu",https://www.jobstreet.co.id/id/job/74047752?type=standout&ref=search-standalone&origin=cardTitle
74046798,"HRIS Specialist","Analis Bisnis/Sistem","WINGS Group","Jakarta Timur","Rp 9.500.000 – Rp 13.000.000 per month","18 hari yang lalu",https://www.jobstreet.co.id/id/job/74046798?type=standout&ref=search-standalone&origin=cardTitle
